"","ACK_ID","PLAN_YEAR_BEGIN_DATE","PLAN_YEAR_END_DATE","PLAN_NAME","PLAN_EFFECTIVE_DATE","PLAN_TYPE","SPONSOR_NAME","SPONSOR_STATE","SPONSOR_EIN","BUSINESS_CODE","TOTAL_ACCBAL_PARTCP_BOY","TOTAL_ACCBAL_PARTCP_EOY","TOTAL_CONTRIB_PARTCP_BOY","TOTAL_CONTRIB_PARTCP_EOY","TOTAL_CONTRIB_EMPLR_BOY","TOTAL_CONTRIB_EMPLR_EOY","TOTAL_LOANS_BOY","TOTAL_LOANS_EOY","TOTAL_ASSETS_BOY","TOTAL_ASSETS_EOY","INDUSTRY_TITLE"
"85","20240617130434NAL0003595474001","2023-01-01","2023-12-31","GATEWAY HEALTH CLINIC, LTD. 401(K) PROFIT SHARING PLAN","1991-10-31","2A2E2F2G2J2K2S2T3D","GATEWAY FAMILY HEALTH CLINIC, LTD.","MN",411000577,621111,119,117,95,0,0,111,160597,179953,16835152,19172033,"Offices of physicians (except mental health specialists)"
"86","20240620084810NAL0002283330001","2023-01-01","2023-12-31","FCARCHITECTS INC 401(K) PROFIT SHARING PLAN & TRUST","1990-11-01","2E2F2G2J2K2T3D","FCARCHITECTS INC","PA",232185704,541310,133,135,0,0,0,0,21495,78510,12062931,15170419,"Architectural services"
"87","20240620111142NAL0000859571001","2023-01-01","2023-12-31","THE PROFIT SHARING RETIREMENT PLAN OF TRAYER PRODUCTS, INCORPORATED","1957-01-01","2F2G2J2K2S2T2E3D","TRAYER PRODUCTS, INC","NY",160665120,336300,119,103,0,0,0,0,0,0,8893177,9601414,"Motor vehicle parts manufacturing"
"88","20240620111335NAL0002500194001","2023-01-01","2023-12-31","AAI ASSOCIATES, INC. 401(K) PLAN","2017-01-01","2A2E2J2K2F2G3D","AAI ASSOCIATES, INC.","NY",352442153,541310,128,127,0,29518,304813,326341,25670,80888,7292206,9806744,"Architectural services"
"89","20240620111359NAL0000861331001","2023-01-01","2023-12-31","AEROSPACE CORPORATION 401(K) PLAN","1993-01-01","2A2E2F2G2J2K2R2S2T3D3F","THE AEROSPACE CORPORATION","CA",952102389,541990,5900,6148,708589,930184,2223124,2771968,3932295,4684587,909029586,1195181397,"All other professional, scientific, and technical services"
"90","20240621154315NAL0001918451001","2023-01-01","2023-12-31","SAP AMERICA, INC. 401(K) PLAN","1988-07-01","2E2F2G2J2K2R2T","SAP AMERICA, INC.","PA",363556041,454390,27316,26689,6268900,7337012,21908478,23945776,37963814,39706279,6373892622,7535277617,"Other direct selling establishments"
"91","20240701085114NAL0002745955001","2023-01-01","2023-12-31","REHABVISIONS 401(K) PLAN","1992-01-01","2E2F2G2J2K2R2T3D3H3B","NATIONAL THERAPEUTIC ASSOCIATES, INC.","NE",470656084,621340,880,822,14507,9975,2088,1366,217324,263441,33860806,40685773,"Offices of physical, occupational and speech therapists, and audiologists"
"92","20240702073528NAL0006900384001","2023-01-01","2023-12-31","HINES FURLONG LINE 401(K) PLAN","1993-01-01","2E2F2G2J2K2T3D3H","HINES FURLONG LINE, INC.","TN",201298217,483000,162,148,0,9898,0,6795,105086,175742,8636382,9776508,"Water transportation"
"93","20240702153619NAL0011319026001","2023-01-01","2023-12-31","COSMO INTERNATIONAL CORP 401(K) PROFIT SHARING PLAN & TRUST","2021-01-01","2E2F2G2J2K2T3D","COSMO INTERNATIONAL CORP","FL",650657389,812990,146,136,0,0,0,0,442554,346407,17014467,20313386,"All other personal services"
"94","20240702153919NAL0007860288001","2023-01-01","2023-12-31","HEART OF FLORIDA UNITED WAY, INC. PROTOTYPE 401K PROFIT SHARING PLAN","2006-01-01","2G3D2J2E2S2T","HEART OF FLORIDA UNITED WAY, INC.","FL",590808854,813000,256,267,0,0,0,0,0,0,7365545,7798442,"Religious, grantmaking, civic, professional, and similar organizations"
"95","20240702083658NAL0003408243001","2023-01-01","2023-12-31","TOPBUILD CORP. 401(K) PLAN","2015-07-01","2F2G2H2J2K2R2T3D","TOPBUILD CORP.","FL",473096382,238300,16487,17204,0,0,0,0,13453700,15434404,443824919,538735661,"Building finishing contractors"
"96","20240703094226NAL0009130832001","2023-01-01","2023-12-31","MARSH FURNITURE COMPANY 401(K) PLAN","1952-12-31","2E2F2G2J2K2S2T3D","MARSH FURNITURE COMPANY","NC",560310260,321210,566,650,626,10594,28230,31573,154791,161926,14898396,18421620,"Veneer, plywood, and engineered wood product manufacturing"
"97","20240703101858NAL0006236881001","2023-01-01","2023-12-31","FIRST BANCORP EMPLOYEES' 401(K) SAVINGS PLAN","1985-01-01","2K2S2T3I2E2F2G2J3D","FIRST BANCORP","NC",561421916,522110,1364,1625,0,0,0,0,2296890,2713230,107898888,138427806,"Commercial banking"
"98","20240705080245NAL0013332336001","2023-01-01","2023-12-31","GRAND ITASCA CLINIC & HOSPITAL 401(K) PLAN AND TRUST","1960-08-29","2E2F2G2J2K2R2S2T3D","GRAND ITASCA CLINIC & HOSPITAL","MN",411865874,621111,866,912,24373,6628,5288,12162,642178,696408,84286426,99165198,"Offices of physicians (except mental health specialists)"
"99","20240705143130NAL0005893491001","2023-01-01","2023-12-31","SENECA FOODS CORPORATION EMPLOYEES' SAVINGS PLAN","1994-01-01","2E2F2G2J2K3H","SENECA FOODS CORPORATION","NY",160733425,311400,8507,9302,0,0,2084587,2453234,1233587,2147422,218447991,233238920,"Fruit and vegetable preserving and specialty food manufacturing"
"100","20240619172120NAL0000280563001","2023-01-01","2023-12-31","AREA AGENCY ON AGING, REGION ONE, INCORPORATED 401(K) PLAN","1997-10-01","2E2F2G2J3D2T2S","AREA AGENCY ON AGING, REGION ONE, INCORPORATED","AZ",742371957,621498,164,170,0,0,0,0,127794,150630,8212357,9354214,"All other outpatient care centers"
"101","20240619093629NAL0003146049001","2023-01-01","2023-12-31","CASTO MANAGEMENT SERVICES, INC. SAVINGS AND RETIREMENT PLAN","1990-01-01","2E2F2G2J2K2S2T3D2R","CASTO MANAGEMENT SERVICES, INC.","OH",810618128,531310,339,349,0,0,0,0,487707,466107,44168971,53698860,"Real estate property managers"
"102","20240620122818NAL0000909683001","2023-01-01","2023-12-31","BILL'S DISTRIBUTING, LTD. 401(K) PROFIT SHARING PLAN","1987-01-01","2F2G2J2K2S2T2E3D","BILLS DISTRIBUTING, LTD.","WI",391375927,424800,171,221,0,0,0,0,87165,81292,10612708,13216563,"Beer, wine, and distilled alcoholic beverage merchant wholesalers"
"103","20240620122848NAL0002655650001","2023-01-01","2023-12-31","NATIONAL DISTRIBUTORS, INC. PROFIT SHARING AND EMPLOYEES RETIREMENT SAVINGS PLAN","1965-01-02","2E2F2G2J2K2S2T3D","NATIONAL DISTRIBUTORS, INC.","ME",10261254,424800,122,130,0,0,0,0,162421,113998,9769263,11188369,"Beer, wine, and distilled alcoholic beverage merchant wholesalers"
"104","20240701005547NAL0002514483001","2023-01-01","2023-12-31","RETINA CONSULTANTS PROFIT SHARING 401(K) PLAN","1991-01-01","2A2E2F2G2J2T3B3D","RETINA CONSULTANTS, PLLC","WV",550703678,621111,135,110,1928,0,437426,455814,0,0,16928715,20099658,"Offices of physicians (except mental health specialists)"
"105","20240701111832NAL0002808195001","2023-01-01","2023-12-31","MCGARRAH JESSEE, LP RETIREMENT PLAN","1996-07-02","2A2E2F2G2J2K2T3H3D","MJ MANAGEMENT, LLC","TX",742947475,541800,169,170,0,0,0,0,12350,26567,13849167,17377878,"Advertising, public relations, and related services"
"106","20240703111400NAL0009522288001","2023-01-01","2023-12-31","BENICIA ARSENAL 401(K) PLAN","1973-07-01","2E2F2G2J2K2T3H3D","UNICO MECHANICAL CORP.","CA",204507493,811310,147,160,0,0,0,0,235506,373083,9301802,11723642,"Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance"
"107","20240703111557NAL0004288435001","2023-01-01","2023-12-31","NATH COMPANIES 401(K) PLAN","1994-01-01","2F2G2J2T2E3H3D","NATH COMPANIES","MN",411859549,551112,331,342,0,0,0,0,65294,59460,4885069,6355483,"Offices of other holding companies"
"108","20240703083344NAL0006102961001","2023-01-01","2023-12-31","JAYCO, INC. 401(K) SAVINGS & INVESTMENT PLAN & TRUST PLAN","1984-01-01","2E2F2G2J2K2T3H3D","JAYCO, INC.","IN",351144978,336210,1727,1645,0,0,0,0,0,0,69438692,81529720,"Motor vehicle body and trailer manufacturing"
"109","20240617145430NAL0001123795001","2023-01-01","2023-12-31","BELTING COMPANY OF CINCINNATI, INC. RETIREMENT SAVINGS PLAN","1985-01-01","2E2F2G2J2K2S2T3B3D","BELTING COMPANY OF CINCINNATI, INC.","OH",310577041,423600,269,299,0,0,0,0,182712,165423,49056691,62464784,"Household appliances and electrical and electronic goods merchant wholesalers"
"110","20240618131653NAL0001882467001","2023-01-01","2023-12-31","MONTAUK ENERGY HOLDINGS, LLC 401(K) PROFIT SHARING PLAN TRUST","2007-01-02","2E2F2G2J2K2T3D","MONTAUK ENERGY HOLDINGS, LLC","PA",320325360,221500,161,169,0,0,0,0,165648,247708,10705268,12346713,"Combination gas and electric"
"111","20240618135528NAL0001925443001","2023-01-01","2023-12-31","GAME CREEK VIDEO 401(K) PLAN","1996-01-01","3H2E2F2G2J2K2T3D","GAME CREEK VIDEO, LLC","NH",43209664,515100,181,223,0,0,0,0,0,0,17731466,21949913,"Radio and television broadcasting"
"112","20240619141331NAL0000082401001","2023-01-01","2023-12-31","LIFELINE FOODS 401(K) RETIREMENT PLAN","2001-08-01","2E2F2G2J2K2S2T3B3D","LIFELINE FOODS, LLC","MO",431909757,311200,205,204,118,0,12362,0,202123,195603,5754870,7002596,"Grain and oilseed milling"
"113","20240619124314NAL0003313073001","2023-01-01","2023-12-31","MAJOREL USA, INC","2019-08-13","2F2G2J2K2S2T2E3D","MAJOREL USA, INC.","CA",831003774,561420,1814,956,0,0,0,0,135980,133286,10717601,12752832,"Telephone call centers"
"114","20240620132205NAL0001324353001","2023-01-01","2023-12-31","ASHLAND EMPLOYEE SAVINGS PLAN","1964-06-01","2F2H2J2K2S2T3I2E2R","ASHLAND INC.","DE",812587835,551112,5614,5254,449365,487656,385275,395779,9659199,9075498,1201689819,1267144025,"Offices of other holding companies"
"115","20240620132330NAL0001325537001","2023-01-01","2023-12-31","IDN GLOBAL, INC. 401(K) PLAN","1968-05-29","2E2F2G2J2K2S2T3B3D","IDN GLOBAL, INC.","MI",362413371,423700,253,296,0,30481,11828,18109,160032,140274,23271012,24748342,"Hardware, and plumbing and heating equipment and supplies merchant wholesalers"
"116","20240701100637NAL0002781539001","2023-01-01","2023-12-31","M/I HOMES, INC. 401(K) PROFIT SHARING PLAN","1988-10-01","2E2F2G2J2S2T3D3I","M/I HOMES, INC.","OH",311210837,236110,2079,2032,0,0,5200000,5000000,1587076,1913905,128780121,162360907,"Residential building construction"
"117","20240702092644NAL0004808065001","2023-01-01","2023-12-31","RHINEBECK BANK 401(K) PLAN","1993-04-01","2E2F2G2J2K2S2T3D3H","RHINEBECK BANK","NY",141002430,522120,269,257,32295,30421,36285,35597,388346,380768,21519577,25758740,"Savings institutions"
"118","20240702111007NAL0007291648001","2023-01-01","2023-12-31","DELTA DENTAL OF IOWA 401(K) PLAN","1998-01-01","2F2E2G2J2K2T3D","DELTA DENTAL OF IOWA","IA",420959302,524140,198,207,0,0,0,0,209108,265162,25089631,32223317,"Direct life health medical insurance carriers"
"119","20240703092010NAL0006164561001","2023-01-01","2023-12-31","PAPE-DAWSON CONSULTING ENGINEERS, LLC. EMPLOYEE 401K PLAN","1984-10-01","2F2G2J2K2S2T2E3D3H","PAPE-DAWSON CONSULTING ENGINEERS, LLC","TX",741676252,541330,892,976,0,0,0,0,269864,338447,78744911,102592173,"Engineering services"
"120","20240703083430NAL0004282947001","2023-01-01","2023-12-31","THE GROUP 401(K) PROFIT SHARING PLAN OF PACOR, INC.","1978-01-01","2E2F2G2J2K2S2T3D","PACOR, INC.","NJ",231345104,423300,104,91,7724,8079,103906,78942,68815,92506,5952937,6893914,"Lumber and other construction materials merchant wholesalers"
"121","20240703131607NAL0013230674001","2023-01-01","2023-12-31","THE FIDELITY NATIONAL FINANCIAL GROUP 401(K) PROFIT SHARING PLAN","1990-01-01","2E2F2G2J2K2S2T3H","FIDELITY NATIONAL FINANCIAL, INC.","FL",161725106,524150,24288,23029,3113863,4293004,1096281,1762261,41867695,44584473,2316162861,2719831716,"Direct insurance carriers agencies and brokerages"
"122","20240619115127NAL0005155200001","2023-01-01","2023-12-31","CYRACOM INTERNATIONAL, INC. 401(K) & PROFIT SHARING PLAN","2004-01-01","2E2F2G2J2K2S2T3D3F","CYRACOM INTERNATIONAL, INC.","AZ",364036218,541930,1749,1658,0,0,0,0,817620,725872,19554464,23403960,"Translation and interpretation services"
"123","20240620073038NAL0001046209001","2023-01-01","2023-12-31","DYCO, INC. SALARY SAVINGS PLAN","1991-10-01","2E2F2G2J2K3D2S2T","DYCO, INC.","PA",232597641,333200,138,140,15802,0,3951,0,5888,4358,9928644,11992728,"Industrial machinery manufacturing"
"124","20240620101302NAL0000830771001","2023-01-01","2023-12-31","WOODS SUPERMARKET, INC. 401(K) PROFIT SHARING PLAN","1980-01-01","2E2F2G2J2K2S2T3D3H","WOODS SUPERMARKET, INC.","MO",430955307,445110,663,480,0,9345,155992,0,25797,94749,6350432,4921861,"Supermarkets and other grocery retailers (except convenience retailers)"
"125","20240621131603NAL0001775571001","2023-01-01","2023-12-31","GENWORTH FINANCIAL INC. RETIREMENT AND SAVINGS PLAN","2005-09-27","2E2F2H2J2K2S2T3H","GENWORTH FINANCIAL, INC","VA",800873306,524140,4203,4295,20350,0,8131215,4741988,6853957,7350768,741454669,847335307,"Direct life health medical insurance carriers"
"126","20240621132041NAL0005392450001","2023-01-01","2023-12-31","SPIRE 401(K) PLAN","1985-01-01","2E2F2G2J2K2S2T3D","SPIRE CREDIT UNION","MN",410585825,522130,460,462,0,0,0,0,381788,444060,32350075,40793920,"Credit unions"
"127","20240621140819NAL0001827731001","2023-01-01","2023-12-31","DESTINATION MEDIA, INC. DBA GSTV 401(K) PLAN","2007-04-01","2A2E2F2G2J2K2S2T3D2R","DESTINATION MEDIA DBA GAS STATION TV","MI",203439357,515100,149,161,0,0,0,84309,40458,83771,7194763,12436116,"Radio and television broadcasting"
"128","20240701104503NAL0005251328001","2023-01-01","2023-12-31","FIVE STONES RESEARCH CORPORATION 401(K) PLAN","2008-01-01","2F2G2J2K2T3B2E3D","FIVE STONES RESEARCH CORPORATION","AL",208898544,541330,307,280,0,0,0,0,268973,255707,14334582,16878439,"Engineering services"
"129","20240701172139NAL0003049971001","2023-01-01","2023-12-31","SUPERIOR COMMUNICATIONS, INC. 401(K) PLAN AND TRUST","1997-01-01","2G2J2K2T2E3D","SUPERIOR COMMUNICATIONS, INC.","CA",954316460,423600,256,225,0,0,612307,604657,186049,194474,24009092,28847571,"Household appliances and electrical and electronic goods merchant wholesalers"
"130","20240701172906NAL0005829568001","2023-01-01","2023-12-31","UTAH COMMUNITY FEDERAL CREDIT UNION RETIREMENT PLAN","1987-07-01","3H2E2F2G2J2K2T2C3D","UTAH COMMUNITY CREDIT UNION","UT",870231088,522130,614,617,0,0,1985959,2018023,0,0,28688344,34242268,"Credit unions"
"131","20240702132804NAL0005004177001","2023-01-01","2023-12-31","CUE 401(K) PLAN","2018-05-24","2E2F2G2J2K2S2T3D3H","CUE HEALTH INC.","NJ",271562193,541519,1414,966,0,0,0,0,259663,445467,19680593,29646993,"Other computer related services"
"132","20240702115532NAL0010186482001","2023-01-01","2023-12-31","VALIDITY INC. 401(K) PLAN","2019-01-01","2E2F2G2J2S2T3D","VALIDITY INC.","MA",824326279,541511,546,456,0,0,0,0,83399,107864,19619246,22672664,"Custom computer programming services"
"133","20240702130357NAL0010366818001","2023-01-01","2023-12-31","SOUTHERN HVAC CORPORATION 401(K) PLAN","2022-01-01","2E2F2G2J2K2T3D","SOUTHERN HVAC CORPORATION","FL",812606496,238220,219,356,13577,30979,8295,17455,127298,317155,5552339,11155249,"Plumbing and hvac contractors"
"134","20240702130404NAL0003551027001","2023-01-01","2023-12-31","GUITAR CENTER, INC. 401(K) PLAN","1981-11-01","2E2F2G2J2K2T3F3H3D2R","GUITAR CENTER, INC.","CA",854210591,451140,5583,5250,0,0,0,0,1637884,1453909,128198421,157752402,"Musical instrument and supplies stores"
"135","20240703092221NAL0013316626001","2023-01-01","2023-12-31","GFS CHEMICALS, INC. PROFIT SHARING AND 401(K) RETIREMENT PLANS","1979-04-01","2F2G2J2K2S2T2E3D2R","GFS CHEMICALS, INC.","OH",314405875,325100,157,158,0,0,350724,436532,89284,98600,15552381,15932926,"Basic chemical manufacturing"
"136","20240703120357NAL0007157329001","2023-01-01","2023-12-31","KINGSTON HEALTHCARE SAVINGS AND RETIREMENT PLAN","1996-01-01","2E2F2G2J2K2T3D3H","KINGSTON HEALTHCARE COMPANY, LLC","OH",203781424,623000,695,637,24650,26150,425072,380815,135346,151598,23444593,27231603,"Nursing and residential care facilities"
"137","20240703120520NAL0004329299001","2023-01-01","2023-12-31","EMPLOYEES' 401(K) PLAN OF PARKHOUSE TIRE SERVICE, INC.","1992-01-01","2G2J2K2F2T3D","PARKHOUSE TIRE SERVICES, INC.","CA",952761592,441300,323,375,0,0,0,0,657189,708717,19075278,21302163,"Automotive parts, accessories, and tire retailers"
"138","20240703134452NAL0004402579001","2023-01-01","2023-12-31","EMPLOYEE BENEFIT PLAN OF CGH TECHNOLOGIES, INC.","1996-01-01","2E2F2G2J2K2S2T3D3H","CGH TECHNOLOGIES, INC.","DC",521701132,541512,149,139,0,0,0,0,59117,61629,6994450,8072109,"Computer systems design services"
"139","20240618122700NAL0001639651001","2023-01-01","2023-12-31","A G WASSENAAR INC 401(K) PROFIT SHARING PLAN & TRUST","1995-01-01","2E2F2G2J2K2S2T3D","A G WASSENAAR INC","CO",840740878,541990,126,148,0,0,0,0,95633,96157,5580414,7150101,"All other professional, scientific, and technical services"
"140","20240619104858NAL0003201537001","2023-01-01","2023-12-31","APPTIO RETIREMENT PLAN","2008-01-01","2F2G2J2E2K2T3F3D3H","APPTIO, INC.","WA",261175252,541519,939,902,580518,0,176088,0,228810,312412,61315338,80378106,"Other computer related services"
"141","20240619181547NAL0000816368001","2023-01-01","2023-12-31","MONOGRAM LLC 401K PLAN","1996-01-01","2E2F2G2J2K2T3H3D2R","MONOGRAM LLC","MA",931922098,523900,238,220,0,0,0,0,130465,127507,30769165,36193331,"Other financial investment activities"
"142","20240621063648NAL0002466049001","2023-01-01","2023-12-31","DEFERRED PROFIT-SHARING PLAN FOR HOURLY EMPLOYEES","1983-01-01","2E2F2G2J2K2O2S2T3H","ALTRIA CLIENT SERVICES LLC","VA",472929146,312200,3552,3378,249360,268059,18922811,19625771,17038322,18243255,891516372,837091897,"Tobacco manufacturing"
"143","20240621063735NAL0003350752001","2023-01-01","2023-12-31","DEFERRED PROFIT-SHARING PLAN FOR SALARIED EMPLOYEES","1956-01-01","2E2F2G2J2K2O2S2T3H","ALTRIA CLIENT SERVICES LLC","VA",472929146,312200,9692,9257,0,91,60748750,66671856,23752111,25193281,3706346276,3661459874,"Tobacco manufacturing"
"144","20240701114326NAL0007853330001","2023-01-01","2023-12-31","PROPERTY MANAGEMENT, INC. EMPLOYEE'S 401(K) PLAN","1993-01-01","2A2E2F2G2J2K2S2T3D3H","PROPERTY MANAGEMENT, INC.","PA",231697288,541600,274,309,0,41349,10475,7552,174057,130160,11718015,13683529,"Management, scientific, and technical consulting services"
"145","20240703100635NAL0004247107001","2023-01-01","2023-12-31","FUTURE RESEARCH, INC. 401(K) PLAN","2022-01-01","2E2F2G2J2K2S2T3D","FUTURE RESEARCH, INC.","CA",821625702,812990,360,374,0,0,0,0,0,1508,2217125,3352381,"All other personal services"
"146","20240506103703NAL0034095729001","2023-01-01","2023-12-31","CHICKASAW COMMUNITY BANK 401(K) PLAN","2002-01-01","2E2F2G2J2K2S2T3D3H","CHICKASAW COMMUNITY BANK","OK",730242063,522110,145,130,0,0,0,0,0,0,5955255,7488163,"Commercial banking"
"147","20240617153801NAL0001687425001","2023-01-01","2023-12-31","CRANE SAVINGS AND INVESTMENT PLAN","1985-01-01","2E2F2H2J2K2O2T3H","CRANE COMPANY","CT",882846451,339900,9421,7430,51453,557,21024,482,15287289,11767870,1211774594,1072457799,"Other miscellaneous manufacturing"
"148","20240617153923NAL0001286849001","2023-01-01","2023-12-31","ELECTION SYSTEMS & SOFTWARE, LLC 401(K) PLAN","1990-05-01","2F2G2J2K2S2T3H2E3D","ELECTION SYSTEMS & SOFTWARE, LLC","NE",470617567,335900,633,651,0,0,0,0,389461,572510,61601555,71002553,"Other electrical equipment and component manufacturing"
"149","20240620132543NAL0001327553001","2023-01-01","2023-12-31","INTERNATIONAL SPECIALTY PRODUCTS INC. 401(K) PLAN","2004-01-01","2F2G2J2K2S2T2E2R","INTERNATIONAL SPECIALTY PRODUCTS, INC.","DE",510376469,324120,467,457,94005,90066,33809,34722,1883811,2108084,106312557,115226632,"Asphalt paving, roofing, and saturated materials manufacturing"
"150","20240620162440NAL0001116403001","2023-01-01","2023-12-31","EAST WEST BANK EMPLOYEES 401(K) SAVINGS PLAN","1986-01-01","2F2G2K2J2T2E2S3D","EAST WEST BANK","CA",952795851,522110,3912,4037,10891,0,889411,957922,4383289,4734365,442458811,537982866,"Commercial banking"
"151","20240702092802NAL0003411811001","2023-01-01","2023-12-31","UNITED BANKSHARES, INC. SAVINGS AND STOCK INVESTMENT PLAN","1989-12-29","2E2F2G2J2K2T","UNITED BANKSHARES, INC.","WV",550641179,522110,2801,2769,0,0,0,0,702638,431381,201672584,227919168,"Commercial banking"
"152","20240702092910NAL0003412403001","2023-01-01","2023-12-31","AFLAC INCORPORATED 401(K) SAVINGS AND PROFIT SHARING PLAN","1990-01-01","2G2J2K2E2T","AFLAC INCORPORATED","GA",581167100,524140,6910,6859,0,7052,3274,5699,13849129,15121817,715318836,871258090,"Direct life health medical insurance carriers"
"153","20240702052529NAL0005188593001","2023-01-01","2023-12-31","TOGETHER LABS 401(K) PROFIT SHARING PLAN","2006-01-01","2E2F2G2J2K2S2T3D","TOGETHER LABS","CA",203762997,541519,297,256,69240,52656,468061,310955,165834,95260,17465517,20741090,"Other computer related services"
"154","20240702054409NAL0006771152001","2023-01-01","2023-12-31","FIRSTENERGY CORP. SAVINGS PLAN","1983-01-01","2G2H2J2K2T3F2F3H2E2R","FIRSTENERGY CORP.","OH",341843785,221100,16503,16594,0,0,211918,0,48837380,52418001,3524768748,3700731428,"Electric power generation, transmission and distribution"
"155","20240703010231NAL0004050963001","2023-01-01","2023-12-31","CYPRESS HOLDINGS, INC. SALARY DEFERRAL PLAN","1985-07-01","2E2F2H2J2K3D","CYPRESS HOLDINGS, INC.","CA",942938727,445110,139,159,0,0,324276,508027,63641,53144,14750532,15571441,"Supermarkets and other grocery retailers (except convenience retailers)"
"156","20240703083848NAL0006866049001","2023-01-01","2023-12-31","KENT PLACE SCHOOL DEFINED CONTRIBUTION RETIREMENT PLAN","1938-10-31","2A2G2T2L2M3D","KENT PLACE SCHOOL","NJ",221487233,611000,415,416,100572,97870,104199,109371,408485,391482,51377817,60807156,"Educational services"
